UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
340,Bailey,L,Jennifer,female,Operations Manager,Operations,06/06/2010,20/07/2011,56138
341,Ayers,H,Susan,male,Controller,Finance,23/12/2011,,76597
342,Barber,NA,Jacob,female,Recruitment Specialist,Human Resources,28/02/2010,,113621
343,Acevedo,NA,Karen,other,Plant Supervisor,Production,30/11/2010,,217918
344,Baird,NA,Denise,female,Transportation Supervisor,Logistics,01/11/2006,,45639
345,Dennis,A,Eddie,male,Regional Sales Director,Sales,13/03/2011,,103889
346,Carrillo,NA,Jenna,male,Compliance Auditor,Quality Assurance,28/05/2010,,93562
347,Morgan,F,NA,female,Brand Manager,Marketing,29/03/2011,,95881
348,Arnold,L,Tyler,male,Contract Specialist,Legal,22/05/2007,,176310
349,Morales,O,Brian,other,Finance Director,Finance,19/02/2007,,138768
350,Martinez,Y,Adam,female,Regional Sales Director,Sales,03/08/2009,01/08/2010,226188
351,Jones,O,James,other,Sales Representative,Sales,07/02/2010,02/06/2010,151318
352,Martinez,NA,Austin,female,Paralegal,Legal,19/06/2008,,167899
353,Eaton,C,Connie,other,HR Assistant,Human Resources,27/08/2005,,227184
354,Mitchell,N,Claudia,other,Warehouse Manager,Logistics,03/12/2009,03/02/2011,170577
355,Clark,T,Rebekah,male,Product Developer,Research & Development,28/01/2006,,108932
356,Anderson,A,Jeremy,male,Sales Manager,Sales,29/04/2010,06/12/2010,198714
357,Pierce,H,Michelle,male,Research Scientist,Research & Development,25/10/2007,18/02/2010,84522
358,Moore,K,Noah,other,Research Scientist,Research & Development,27/12/2010,04/01/2011,149615
359,NA,O,Eric,male,Paralegal,Legal,17/03/2007,21/08/2007,35461
360,Stout,Y,Allison,male,QA Manager,Quality Assurance,09/02/2006,,87989
361,Scott,Q,Catherine,female,Logistics Coordinator,Logistics,12/09/2007,,94869
362,Cox,L,Derrick,female,Supply Chain Manager,Procurement,26/09/2009,14/02/2011,234955
363,Welch,H,Anna,male,QA Manager,Quality Assurance,14/07/2005,07/06/2006,49083
364,Young,P,Kyle,female,Systems Administrator,IT,04/02/2007,10/10/2009,167964
365,Smith,W,Robert,female,Compliance Auditor,Quality Assurance,26/06/2009,11/11/2011,213761
366,Torres,A,Bridget,other,Buyer,Procurement,27/10/2009,,227309
367,Walker,Z,Megan,other,Call Center Supervisor,Customer Service,12/12/2011,,224947
368,Roberts,E,Alejandro,female,Sales Manager,Sales,13/10/2011,,188936
369,Calhoun,B,Robert,other,Operations Analyst,Operations,08/12/2005,,118904
370,Rose,K,Robert,female,Account Executive,Sales,24/12/2007,,48776
371,Haney,P,Michael,female,HR Manager,Human Resources,31/03/2007,,119833
372,Hensley,R,Jesse,other,IT Manager,IT,17/11/2009,06/05/2011,125012
373,Cooper,W,Shaun,other,IT Support Specialist,IT,20/05/2006,,182842
374,Higgins,J,Justin,other,Call Center Supervisor,Customer Service,23/11/2007,12/12/2007,60741
375,Perry,B,Joshua,female,Director of Operations,Operations,15/07/2009,,193620
376,Davis,T,Kayla,female,Systems Administrator,IT,07/12/2006,,147737
377,Scott,L,Jerry,other,Support Specialist,Customer Service,01/12/2005,17/11/2008,53051
378,NA,V,Jason,male,Procurement Specialist,Procurement,29/01/2005,,103352
379,Wolf,V,Carol,female,Buyer,Procurement,03/10/2009,,184338
380,Myers,T,Daryl,other,Quality Control Specialist,Production,24/06/2009,,226330
381,Brown,T,Michael,other,Procurement Specialist,Procurement,23/08/2009,,186056
382,Hester,D,Nathan,male,Operations Manager,Operations,18/12/2007,,239559
383,Robinson,Y,Sean,female,Operations Manager,Operations,08/05/2009,,130455
384,Hughes,T,Maria,male,Warehouse Manager,Logistics,21/02/2007,,211654
385,Moran,D,Daniel,female,Accountant,Finance,03/06/2007,,115228
386,Thomas,D,Brent,female,Paralegal,Legal,16/09/2010,14/05/2011,66131
387,Conley,D,Wendy,male,Plant Supervisor,Production,11/08/2007,,48116
388,Bradley,E,Michael,other,Social Media Specialist,Marketing,04/06/2011,,158229
389,Waller,B,Nicole,male,Recruitment Specialist,Human Resources,18/04/2007,,50459
390,Williams,NA,Christopher,male,Sales Manager,Sales,16/09/2005,31/10/2011,191667
391,Lee,B,Eric,other,Warehouse Manager,Logistics,23/05/2010,11/01/2011,213385
392,Jones,H,Theresa,other,Contract Specialist,Legal,10/04/2009,,96519
393,Hayes,NA,Jennifer,other,Account Executive,Sales,30/05/2008,15/11/2008,49617
394,Michael,Y,Christopher,other,Plant Supervisor,Production,15/06/2011,04/10/2011,231259
395,Thomas,U,Michael,other,Network Engineer,IT,15/02/2009,,75297
396,Williams,G,Kenneth,other,IT Manager,IT,03/11/2010,07/06/2011,45800
397,NA,C,Valerie,female,Marketing Director,Marketing,22/09/2006,,188342
398,Armstrong,A,Timothy,other,Benefits Coordinator,Human Resources,20/05/2007,07/03/2009,200266
399,Cooper,M,George,male,Financial Analyst,Finance,19/02/2005,15/11/2010,212785
400,Williams,F,Jamie,other,Customer Service Representative,Customer Service,10/08/2006,,70219
401,NA,M,Mary,other,Logistics Coordinator,Logistics,04/02/2010,04/06/2010,115024
402,Thompson,V,Alan,male,Plant Supervisor,Production,25/12/2005,11/10/2008,123050
403,Brock,Q,John,other,IT Manager,IT,05/03/2011,08/06/2011,63388
404,Hicks,L,Richard,other,Supply Chain Analyst,Logistics,30/03/2008,,52725
405,Rose,E,Michael,other,Finance Director,Finance,06/12/2008,,247748
406,Melendez,D,Amanda,male,Operations Analyst,Operations,02/07/2010,,59264
407,Wise,Z,Kayla,other,Marketing Director,Marketing,05/04/2007,,95449
408,Vazquez,M,Jesse,other,Financial Analyst,Finance,20/07/2006,,203105
409,Tucker,I,Ryan,other,Support Specialist,Customer Service,14/05/2006,,186927
410,Henderson,M,Dawn,male,Customer Service Representative,Customer Service,04/12/2010,,58346
411,Brown,W,Daniel,other,Manufacturing Technician,Production,15/04/2008,,198223
412,NA,A,Kristen,female,Network Engineer,IT,13/07/2009,,106765
413,Waller,M,Sarah,male,Logistics Coordinator,Logistics,09/11/2009,26/05/2011,240423
414,Bradley,P,Jerry,female,Contract Negotiator,Procurement,30/03/2007,,116221
415,Mayer,H,Michelle,male,Director of Operations,Operations,17/11/2010,,134707
416,Mayo,V,Tyler,female,Accountant,Finance,09/07/2005,,239382
417,Johnson,N,Matthew,other,Customer Experience Manager,Customer Service,13/08/2009,,138554
418,Harris,N,Nicole,male,Regional Sales Director,Sales,24/09/2010,12/02/2011,162221
419,Hernandez,W,Mary,male,Project Coordinator,Operations,15/07/2010,,126690
420,Brock,E,NA,female,Corporate Counsel,Legal,15/02/2008,,55831
421,Conrad,NA,William,other,Warehouse Manager,Logistics,24/07/2010,,134582
422,Miller,M,Adam,male,Compliance Officer,Legal,12/07/2010,,110085
423,Christensen,M,Jennifer,male,Account Executive,Sales,17/08/2011,21/12/2011,237687
424,Clark,NA,Krystal,other,Quality Inspector,Quality Assurance,09/07/2011,,241005
425,Rodriguez,H,William,female,Logistics Coordinator,Logistics,06/10/2010,,202151
426,Blackburn,Y,Leslie,male,Support Specialist,Customer Service,24/02/2005,17/09/2008,174237
427,Watson,U,Rodney,male,Support Specialist,Customer Service,04/12/2007,,41752
428,Rhodes,E,Ebony,female,Corporate Counsel,Legal,28/06/2011,,215567
429,Hernandez,S,Hailey,other,Corporate Counsel,Legal,08/04/2005,04/12/2007,115172
430,Baker,U,Veronica,male,Marketing Director,Marketing,03/07/2011,,56801
431,Edwards,G,Samantha,other,Quality Inspector,Quality Assurance,19/07/2011,21/09/2011,234634
432,Meyer,B,Amber,female,Manufacturing Technician,Production,29/07/2009,23/03/2011,122681
433,Ryan,J,Brenda,male,Innovation Manager,Research & Development,31/10/2005,,218466
434,Davis,Q,Daniel,female,Lab Technician,Research & Development,26/12/2005,,60933
435,Smith,E,Brianna,other,Manufacturing Technician,Production,10/12/2005,,247280
436,Garcia,S,Ricardo,female,Sales Representative,Sales,28/06/2010,,97300
437,Haney,J,Stephen,male,QA Manager,Quality Assurance,02/09/2006,,226737
438,Lee,Y,Kimberly,female,QA Analyst,Quality Assurance,20/07/2010,,246242
439,Peterson,P,Dale,male,Lab Technician,Research & Development,23/07/2009,,66864
440,Dyer,P,Nicole,female,Regional Sales Director,Sales,18/06/2011,30/12/2011,228473
441,Jones,P,Jackie,female,Quality Control Specialist,Production,09/05/2009,,99548
442,Curtis,N,Benjamin,female,Logistics Coordinator,Logistics,12/12/2009,,212719
443,Wilson,B,Shelley,other,Paralegal,Legal,28/05/2006,02/02/2011,232273
444,Young,C,Matthew,other,Procurement Specialist,Procurement,06/02/2005,,188324
445,Watson,N,Jill,male,Contract Negotiator,Procurement,21/06/2006,,217462
446,Jones,Z,Sandra,male,Operations Analyst,Operations,05/09/2010,04/10/2010,183403
447,Walker,B,Leslie,other,Paralegal,Legal,19/07/2008,25/07/2009,61290
448,Beck,N,Robert,female,Social Media Specialist,Marketing,10/07/2008,,204100
449,Jones,B,Jessica,female,Supply Chain Analyst,Logistics,05/08/2008,,96946
450,Bell,Z,Matthew,female,Quality Inspector,Quality Assurance,21/12/2008,,99389
451,Ramos,A,Bianca,female,Call Center Supervisor,Customer Service,08/04/2005,,152785
452,Griffin,Q,Mary,male,Buyer,Procurement,12/06/2009,,143570
453,Miller,G,NA,male,Operations Manager,Operations,08/02/2009,04/03/2010,79134
454,Higgins,O,Dennis,male,Network Engineer,IT,05/05/2005,09/07/2006,54520
455,Price,NA,Emma,male,Brand Manager,Marketing,02/05/2006,,197771
456,Herrera,N,Tracey,other,Marketing Coordinator,Marketing,29/03/2006,,223100
457,NA,Y,Jennifer,other,Financial Analyst,Finance,05/08/2008,27/09/2010,54714
458,Elliott,J,William,female,Lab Technician,Research & Development,09/08/2005,06/09/2008,147253
459,Espinoza,H,Natasha,female,Compliance Auditor,Quality Assurance,10/06/2005,23/11/2010,189104
460,Freeman,Y,Alexander,other,Regional Sales Director,Sales,16/02/2005,,50449
461,Stevenson,K,Sandra,male,Supply Chain Manager,Procurement,23/03/2007,29/12/2010,63302
462,Welch,U,Michael,male,Network Engineer,IT,14/08/2011,19/08/2011,114477
463,Holmes,N,Christopher,other,Manufacturing Technician,Production,07/06/2005,,136783
464,Nunez,J,Lisa,female,Social Media Specialist,Marketing,29/06/2006,11/06/2008,118791
465,Brown,P,Matthew,male,Sales Manager,Sales,03/04/2011,29/04/2011,226352
466,Griffin,I,Christine,female,Customer Experience Manager,Customer Service,17/12/2006,26/12/2006,203852
467,Kline,A,Pamela,male,HR Manager,Human Resources,22/09/2006,,124599
468,Chapman,V,Mark,female,Procurement Specialist,Procurement,22/08/2005,17/05/2006,46861
469,Gilbert,L,Stephanie,male,Recruitment Specialist,Human Resources,07/06/2007,18/11/2011,233532
470,Huang,F,Jose,male,Research Scientist,Research & Development,19/02/2011,,204666
471,Hutchinson,K,Joseph,other,QA Analyst,Quality Assurance,27/10/2008,,60339
472,Lee,F,Timothy,other,QA Manager,Quality Assurance,25/05/2008,03/01/2011,158538
473,NA,K,Brittney,male,Sales Representative,Sales,03/06/2009,13/03/2010,96088
474,Walker,Q,Lisa,female,QA Analyst,Quality Assurance,26/12/2007,,186648
475,Clayton,I,NA,male,Financial Analyst,Finance,14/04/2011,,60285
476,Berg,A,Christopher,female,Transportation Supervisor,Logistics,16/05/2008,,55021
477,Larsen,N,Amanda,other,Operations Manager,Operations,17/02/2010,,37433
478,Braun,NA,Fernando,male,Network Engineer,IT,30/04/2006,,110370
479,Diaz,E,Gregory,female,Marketing Director,Marketing,27/03/2005,,239684
480,Dennis,C,Heather,male,Brand Manager,Marketing,05/11/2010,18/04/2011,148154
481,NA,G,Stephanie,other,Innovation Manager,Research & Development,27/07/2006,,242049
482,Walker,R,Sarah,female,Customer Service Representative,Customer Service,30/07/2005,,139443
483,Vaughan,K,Sara,male,Operations Manager,Operations,10/06/2008,,39697
484,Lewis,T,Debbie,female,Operations Manager,Operations,09/02/2007,,132593
485,Howard,K,Jesse,female,Quality Control Specialist,Production,11/08/2005,,213041
486,Russell,B,Jennifer,male,Contract Negotiator,Procurement,09/02/2006,,45654
487,Moore,L,Frank,other,Supply Chain Manager,Procurement,13/07/2005,15/11/2010,196875
488,Butler,W,Michael,male,Marketing Director,Marketing,08/12/2008,,153689
489,Carpenter,Q,James,male,HR Manager,Human Resources,26/09/2009,,149280
490,Williams,P,Katie,female,IT Support Specialist,IT,19/02/2011,,41650
491,Lewis,N,Claire,male,Director of Operations,Operations,19/06/2005,,188242
492,Gonzalez,K,Erica,female,Quality Control Specialist,Production,20/04/2005,23/12/2009,42439
493,Dyer,T,Marcus,other,Customer Experience Manager,Customer Service,16/03/2011,,98415
494,Jordan,K,NA,female,Network Engineer,IT,07/12/2005,,93893
495,Elliott,F,Jeffrey,male,Buyer,Procurement,20/03/2011,,243554
496,Gutierrez,J,James,male,Contract Negotiator,Procurement,31/01/2009,,69302
497,Colon,F,NA,other,Financial Analyst,Finance,16/10/2005,,120436
498,Watson,B,David,male,Account Executive,Sales,19/12/2007,,136978
499,Jenkins,X,Kelsey,female,Financial Analyst,Finance,23/09/2011,20/10/2011,188823
500,Berry,G,Joyce,other,Contract Specialist,Legal,22/01/2008,,82430
501,Rodriguez,J,Victoria,male,QA Manager,Quality Assurance,24/04/2010,,236768
502,NA,U,Michelle,male,Controller,Finance,07/02/2007,25/03/2009,223244
503,Bell,Z,Anthony,other,Corporate Counsel,Legal,03/02/2008,,146102
504,Allen,R,Elizabeth,female,Contract Specialist,Legal,17/11/2005,22/11/2011,159144
505,Chaney,U,Brenda,male,QA Manager,Quality Assurance,28/04/2010,26/09/2010,242332
506,Wallace,U,Donald,female,Customer Experience Manager,Customer Service,22/04/2007,,141489
507,Hoffman,NA,Paul,male,HR Assistant,Human Resources,11/06/2011,24/09/2011,55866
508,Valdez,F,Jorge,male,Corporate Counsel,Legal,28/12/2005,,190860
509,NA,P,NA,male,Supply Chain Analyst,Logistics,24/10/2007,,243776
510,Robertson,Q,Derrick,male,Innovation Manager,Research & Development,11/08/2006,,221255
511,Ortiz,Z,Peter,female,Customer Experience Manager,Customer Service,18/03/2010,,140068
512,Golden,L,April,other,IT Support Specialist,IT,10/02/2008,09/02/2010,156304
513,Santos,B,Marc,female,Finance Director,Finance,20/01/2010,,221389
514,Wright,J,Rachel,male,Operations Manager,Operations,14/12/2007,,179447
515,Beard,M,Andrew,male,Call Center Supervisor,Customer Service,15/10/2009,,128556
516,Dunn,N,Andrew,female,Plant Supervisor,Production,13/03/2006,,154398
517,Ray,X,Valerie,other,Project Coordinator,Operations,06/11/2005,,169362
518,Wright,NA,Jonathan,other,Transportation Supervisor,Logistics,01/01/2005,17/06/2007,194614
519,Cunningham,S,George,male,HR Assistant,Human Resources,27/03/2008,,92977
520,Aguilar,N,Brian,female,Brand Manager,Marketing,11/05/2008,29/10/2011,40791
521,NA,C,Rebecca,male,Marketing Director,Marketing,25/07/2006,,178042
522,Bailey,F,Derrick,male,Regional Sales Director,Sales,03/12/2010,,158311
523,Cooper,Z,Gregory,other,HR Assistant,Human Resources,09/10/2008,,168262
524,Garrison,B,Regina,female,Compliance Auditor,Quality Assurance,13/05/2009,27/07/2011,232811
525,Austin,NA,Bradley,female,Recruitment Specialist,Human Resources,10/05/2010,,170142
526,Gonzalez,Q,Alexander,male,Production Manager,Production,26/08/2007,,124293
527,Hansen,W,Cassandra,male,Marketing Director,Marketing,11/12/2010,18/01/2011,79537
528,Riddle,A,Phyllis,female,HR Assistant,Human Resources,22/11/2009,26/11/2009,116072
529,NA,R,Michelle,other,HR Assistant,Human Resources,25/01/2010,27/01/2011,137665
530,Hansen,Z,Elizabeth,male,Director of Operations,Operations,21/06/2010,,154877
531,Edwards,B,Robert,other,Procurement Specialist,Procurement,22/05/2009,,106583
532,Freeman,U,Ivan,male,Support Specialist,Customer Service,27/11/2011,29/12/2011,83671
533,Pratt,B,Katherine,male,Plant Supervisor,Production,05/04/2006,,95391
534,Bryan,O,Karen,male,Procurement Specialist,Procurement,22/08/2011,,202788
535,Estes,C,Stephen,female,Logistics Coordinator,Logistics,16/09/2009,,42078
536,Shaw,P,Erica,female,Benefits Coordinator,Human Resources,16/09/2006,10/03/2007,205496
537,Carter,M,Martha,female,Supply Chain Manager,Procurement,25/11/2009,,159444
538,James,M,Lisa,male,Benefits Coordinator,Human Resources,03/04/2006,18/10/2007,92953
539,Floyd,Z,Michelle,male,Transportation Supervisor,Logistics,10/03/2009,,82883
540,Anderson,K,Brittany,male,Brand Manager,Marketing,04/03/2011,29/05/2011,232095
541,Smith,I,John,other,Logistics Coordinator,Logistics,11/09/2008,,128002
542,Johnson,G,Nancy,male,Director of Operations,Operations,29/12/2010,,59543
543,Sanchez,T,Justin,other,Sales Manager,Sales,09/06/2006,14/05/2011,232024
544,Kennedy,A,Dan,other,Support Specialist,Customer Service,24/11/2005,,80791
545,Farrell,NA,Jasmine,male,IT Manager,IT,24/08/2008,,83935
546,Bush,W,Connor,male,Manufacturing Technician,Production,24/02/2010,,42493
547,Young,NA,David,other,Research Scientist,Research & Development,04/01/2011,03/03/2011,125453
548,Peters,O,Angela,male,Corporate Counsel,Legal,19/03/2006,,146455
549,Collins,W,Tyler,male,Finance Director,Finance,02/11/2008,,173313
550,Flores,G,Ryan,other,Benefits Coordinator,Human Resources,07/12/2009,,180044
551,Thomas,K,Marie,male,Plant Supervisor,Production,08/04/2008,,200628
552,Day,Q,Amanda,female,Compliance Officer,Legal,25/09/2005,,55162
553,Baker,J,NA,other,Quality Control Specialist,Production,21/12/2011,,110364
554,Browning,B,Jamie,male,Warehouse Manager,Logistics,11/05/2005,,171606
555,Moreno,W,Lauren,other,Brand Manager,Marketing,10/06/2006,,156185
556,Ryan,B,Amber,other,Supply Chain Manager,Procurement,09/07/2006,,164406
557,Rodriguez,Z,Jaclyn,other,Recruitment Specialist,Human Resources,20/03/2011,28/04/2011,72433
558,Evans,S,Bryan,other,Supply Chain Manager,Procurement,20/04/2005,,201448
559,Duncan,I,Ronald,female,Quality Inspector,Quality Assurance,19/06/2011,,116859
560,Riley,W,Brandy,female,Call Center Supervisor,Customer Service,20/05/2010,,117728
561,Pitts,K,Aaron,other,Manufacturing Technician,Production,21/05/2010,01/07/2011,93677
562,Friedman,W,David,female,Accountant,Finance,14/09/2005,,150593
563,Houston,P,Carmen,male,Procurement Specialist,Procurement,23/02/2010,,194262
564,Williams,D,Walter,other,Research Scientist,Research & Development,31/01/2011,,74175
565,Coleman,F,Steve,male,Quality Control Specialist,Production,14/03/2008,05/09/2008,159974
566,Mccall,NA,Dean,other,Brand Manager,Marketing,22/06/2008,,157811
567,Hawkins,E,Kevin,other,Sales Manager,Sales,02/12/2007,30/07/2010,104370
568,Smith,I,Peter,male,Regional Sales Director,Sales,29/07/2005,,118291
569,Wagner,N,Jacob,other,Compliance Auditor,Quality Assurance,28/10/2006,,132331
570,Torres,A,Clifford,male,Finance Director,Finance,19/10/2007,,193637
571,Ramirez,E,Alexis,female,Compliance Auditor,Quality Assurance,19/09/2011,16/12/2011,60678
572,Ryan,Y,George,other,Call Center Supervisor,Customer Service,02/10/2009,,220659
573,Armstrong,G,Eric,female,Financial Analyst,Finance,17/07/2008,,55807
574,Hammond,NA,NA,other,Operations Analyst,Operations,02/01/2006,06/02/2006,121438
575,Wright,C,Cheryl,other,Controller,Finance,30/06/2009,,170100
576,Jackson,C,Margaret,other,Financial Analyst,Finance,10/06/2011,,58394
